mutation probability,stability,morality,cycle length,generation count,seed
0.1,0.001,0.8684,0,1000,19561912
0.1,0.001,0.8668,0,1000,19561913
0.1,0.001,0.8686,0,1000,19561914
0.1,0.001,0.8649,0,1000,19561915
0.1,0.001,0.8663,0,1000,19561916
0.1,0.001,0.8663,0,1000,19561917
0.1,0.001,0.8677,0,1000,19561918
0.1,0.001,0.8667,0,1000,19561919
0.1,0.001,0.8644,0,1000,19561920
0.1,0.001,0.8689,0,1000,19561921
0.1,0.001,0.8657,0,1000,19561922
0.1,0.001,0.8684,0,1000,19561923
0.1,0.001,0.8709,0,1000,19561924
0.1,0.001,0.862,0,1000,19561925
0.1,0.001,0.8703,0,1000,19561926
0.1,0.001,0.8692,0,1000,19561927
0.1,0.001,0.8699,0,1000,19561928
0.1,0.001,0.8699,0,1000,19561929
0.1,0.001,0.8665,0,1000,19561930
